"","row","col","edge","index","group","group_label","valence","arousal","type"
"1541","LIKE","SPICY",0.175382653061224,4,"emotion_taste","Taste-Emotion",0.827956989247312,0.478971962616823,"between"
"1542","BAD","SPICY",0.219496309161962,4,"emotion_taste","Taste-Emotion",0.526881720430108,0.586448598130841,"between"
"1543","WANT","SPICY",0.18627876682588,4,"emotion_taste","Taste-Emotion",0.95084485407066,0.686915887850467,"between"
"1544","TASTY","SPICY",0.801780286582718,2,"taste","Taste",0.912442396313364,0.684579439252337,"within"
"1545","TASTE (SOMETHING)","SPICY",0.833260963960052,2,"taste","Taste",0.952380952380952,0.516355140186916,"within"
"1546","SWEET","SPICY",0.877551020408163,2,"taste","Taste",0.777265745007681,0.41822429906542,"within"
"1547","SALT","SPICY",0.813287016934434,2,"taste","Taste",0.95852534562212,0.509345794392523,"within"
"1548","SALTY","SPICY",0.915705412599823,2,"taste","Taste",0.812596006144393,0.371495327102804,"within"
"1549","SOUR","SPICY",0.806122448979592,2,"taste","Taste",0.63594470046083,0.607476635514019,"within"
"1550","BITTER","SPICY",0.659651360544218,2,"taste","Taste",0.58678955453149,0.535046728971963,"within"
"1569","ANGER","ROTTEN",0.358156028368794,4,"emotion_taste","Taste-Emotion",0.989247311827957,0.759345794392524,"between"
"1570","ANXIETY","ROTTEN",0.356057316543639,4,"emotion_taste","Taste-Emotion",0.992319508448541,0.97196261682243,"between"
"1571","ENVY","ROTTEN",0.329931972789115,4,"emotion_taste","Taste-Emotion",0.904761904761905,0.871495327102804,"between"
"1572","FEAR (FRIGHT)","ROTTEN",0.227040816326531,4,"emotion_taste","Taste-Emotion",0.923195084485407,0.710280373831776,"between"
"1573","GLOOMY","ROTTEN",0.530612244897959,4,"emotion_taste","Taste-Emotion",0.889400921658986,0.630841121495327,"between"
"1574","GRIEF","ROTTEN",0.382227891156462,4,"emotion_taste","Taste-Emotion",0.984639016897081,0.988317757009346,"between"
"1575","HAPPY","ROTTEN",0.103103741496599,4,"emotion_taste","Taste-Emotion",0.0721966205837175,0.731308411214953,"between"
"1576","HATE","ROTTEN",0.375,4,"emotion_taste","Taste-Emotion",0.927803379416283,0.682242990654206,"between"
"1577","HOPE","ROTTEN",0.114583333333334,4,"emotion_taste","Taste-Emotion",0.224270353302611,0.908878504672897,"between"
"1578","JOY","ROTTEN",0.0724914965986397,4,"emotion_taste","Taste-Emotion",0.112135176651306,0.848130841121495,"between"
"1579","LOVE","ROTTEN",0.125488493269649,4,"emotion_taste","Taste-Emotion",0.144393241167435,0.892523364485981,"between"
"1580","PITY","ROTTEN",0.372562358276644,4,"emotion_taste","Taste-Emotion",0.884792626728111,0.80607476635514,"between"
"1581","PROUD","ROTTEN",0.113095238095238,4,"emotion_taste","Taste-Emotion",0.298003072196621,0.848130841121495,"between"
"1582","REGRET","ROTTEN",0.393399913156752,4,"emotion_taste","Taste-Emotion",0.849462365591398,1,"between"
"1583","SAD","ROTTEN",0.321971341728181,4,"emotion_taste","Taste-Emotion",0.949308755760369,0.670560747663551,"between"
"1584","SHAME","ROTTEN",0.395570994355188,4,"emotion_taste","Taste-Emotion",0.970814132104455,0.883177570093458,"between"
"1585","SURPRISED","ROTTEN",0.0940078158923142,4,"emotion_taste","Taste-Emotion",0.364055299539171,0.754672897196262,"between"
"1586","WORRY","ROTTEN",0.247236394557823,4,"emotion_taste","Taste-Emotion",0.949308755760369,0.66588785046729,"between"
"1587","MERRY","ROTTEN",0.136126791141989,4,"emotion_taste","Taste-Emotion",0.267281105990783,0.922897196261682,"between"
"1588","DESIRE","ROTTEN",0.125922709509336,4,"emotion_taste","Taste-Emotion",0.290322580645161,0.696261682242991,"between"
"1589","GOOD","ROTTEN",0.361181972789115,4,"emotion_taste","Taste-Emotion",0.161290322580645,0.710280373831776,"between"
"1590","LIKE","ROTTEN",0.126984126984127,4,"emotion_taste","Taste-Emotion",0.230414746543779,0.883177570093458,"between"
"1591","BAD","ROTTEN",0.755102040816326,4,"emotion_taste","Taste-Emotion",0.875576036866359,0.990654205607477,"between"
"1592","WANT","ROTTEN",0.122448979591837,4,"emotion_taste","Taste-Emotion",0.451612903225806,0.908878504672897,"between"
"1593","TASTY","ROTTEN",0.565306122448979,2,"taste","Taste",0.314900153609831,0.911214953271028,"within"
"1594","TASTE (SOMETHING)","ROTTEN",0.5,2,"taste","Taste",0.354838709677419,0.920560747663551,"within"
"1595","SWEET","ROTTEN",0.434693877551021,2,"taste","Taste",0.179723502304148,0.822429906542056,"within"
"1596","SALT","ROTTEN",0.357712765957447,2,"taste","Taste",0.443932411674347,0.913551401869159,"within"
"1597","SALTY","ROTTEN",0.429680567879326,2,"taste","Taste",0.589861751152074,0.775700934579439,"within"
"1598","SOUR","ROTTEN",0.749457229700391,2,"taste","Taste",0.766513056835638,0.988317757009346,"within"
"1599","BITTER","ROTTEN",0.660076530612245,2,"taste","Taste",0.815668202764977,0.939252336448598,"within"
"1600","SPICY","ROTTEN",0.541901867129831,2,"taste","Taste",0.402457757296467,0.595794392523365,"within"
"1618","ANGER","FRESH",0.0718537414965988,4,"emotion_taste","Taste-Emotion",0.359447004608295,0.163551401869159,"between"
"1619","ANXIETY","FRESH",0.157403386886669,4,"emotion_taste","Taste-Emotion",0.341013824884793,0.432242990654206,"between"
"1620","ENVY","FRESH",0.0935735996526272,4,"emotion_taste","Taste-Emotion",0.443932411674347,0.532710280373832,"between"
"1621","FEAR (FRIGHT)","FRESH",0.195578231292517,4,"emotion_taste","Taste-Emotion",0.425499231950845,0.114485981308411,"between"
"1622","GLOOMY","FRESH",0.152173913043478,4,"emotion_taste","Taste-Emotion",0.459293394777266,0.773364485981308,"between"
"1623","GRIEF","FRESH",0.0625271385149804,4,"emotion_taste","Taste-Emotion",0.333333333333333,0.392523364485981,"between"
"1624","HAPPY","FRESH",0.369015957446808,4,"emotion_taste","Taste-Emotion",0.723502304147465,0.135514018691589,"between"
"1625","HATE","FRESH",0.0833333333333335,4,"emotion_taste","Taste-Emotion",0.276497695852535,0.0864485981308413,"between"
"1626","HOPE","FRESH",0.285714285714286,4,"emotion_taste","Taste-Emotion",0.875576036866359,0.313084112149533,"between"
"1627","JOY","FRESH",0.384064264003474,4,"emotion_taste","Taste-Emotion",0.763440860215054,0.252336448598131,"between"
"1628","LOVE","FRESH",0.334780720798958,4,"emotion_taste","Taste-Emotion",0.795698924731183,0.296728971962617,"between"
"1629","PITY","FRESH",0.0842945874001775,4,"emotion_taste","Taste-Emotion",0.463901689708141,0.598130841121495,"between"
"1630","PROUD","FRESH",0.286157941437444,4,"emotion_taste","Taste-Emotion",0.949308755760369,0.252336448598131,"between"
"1631","REGRET","FRESH",0.105668934240363,4,"emotion_taste","Taste-Emotion",0.499231950844854,0.404205607476635,"between"
"1632","SAD","FRESH",0.0738224637681161,4,"emotion_taste","Taste-Emotion",0.298003072196621,0.733644859813084,"between"
"1633","SHAME","FRESH",0.0629613547546679,4,"emotion_taste","Taste-Emotion",0.377880184331797,0.287383177570093,"between"
"1634","SURPRISED","FRESH",0.277284826974268,4,"emotion_taste","Taste-Emotion",0.984639016897081,0.158878504672897,"between"
"1635","WORRY","FRESH",0.123724489795918,4,"emotion_taste","Taste-Emotion",0.298003072196621,0.0700934579439252,"between"
"1636","MERRY","FRESH",0.395833333333333,4,"emotion_taste","Taste-Emotion",0.918586789554531,0.481308411214953,"between"
"1637","DESIRE","FRESH",0.28890306122449,4,"emotion_taste","Taste-Emotion",0.941628264208909,0.100467289719626,"between"
"1638","GOOD","FRESH",0.63265306122449,4,"emotion_taste","Taste-Emotion",0.812596006144393,0.69392523364486,"between"
"1639","LIKE","FRESH",0.321971341728181,4,"emotion_taste","Taste-Emotion",0.881720430107527,0.521028037383178,"between"
"1640","BAD","FRESH",0.285714285714286,4,"emotion_taste","Taste-Emotion",0.473118279569893,0.413551401869159,"between"
"1641","WANT","FRESH",0.154761904761905,4,"emotion_taste","Taste-Emotion",0.897081413210445,0.313084112149533,"between"
"1642","TASTY","FRESH",0.804730983302412,2,"taste","Taste",0.966205837173579,0.315420560747664,"within"
"1643","TASTE (SOMETHING)","FRESH",0.680272108843538,2,"taste","Taste",0.993855606758833,0.483644859813084,"within"
"1644","SWEET","FRESH",0.682086167800454,2,"taste","Taste",0.831029185867896,0.58177570093458,"within"
"1645","SALT","FRESH",0.495345744680851,2,"taste","Taste",0.904761904761905,0.490654205607477,"within"
"1646","SALTY","FRESH",0.562310030395136,2,"taste","Taste",0.758832565284178,0.628504672897196,"within"
"1647","SOUR","FRESH",0.576955782312925,2,"taste","Taste",0.582181259600615,0.392523364485981,"within"
"1648","BITTER","FRESH",0.411989795918367,2,"taste","Taste",0.533026113671275,0.464953271028038,"within"
"1649","SPICY","FRESH",0.536352040816326,2,"taste","Taste",0.946236559139785,0,"within"
"1650","ROTTEN","FRESH",0.680851063829788,2,"taste","Taste",0.348694316436252,0.404205607476635,"within"
"1667","ANGER","RAW",0.343247937472862,4,"emotion_taste","Taste-Emotion",0.712749615975422,0.815420560747664,"between"
"1668","ANXIETY","RAW",0.217261904761905,4,"emotion_taste","Taste-Emotion",0.69431643625192,0.91588785046729,"between"
"1669","ENVY","RAW",0.23703231292517,4,"emotion_taste","Taste-Emotion",0.797235023041475,0.815420560747664,"between"
"1670","FEAR (FRIGHT)","RAW",0.310992578849722,4,"emotion_taste","Taste-Emotion",0.778801843317972,0.766355140186916,"between"
"1671","GLOOMY","RAW",0.195578231292517,4,"emotion_taste","Taste-Emotion",0.812596006144393,0.574766355140187,"between"
"1672","GRIEF","RAW",0.244897959183673,4,"emotion_taste","Taste-Emotion",0.686635944700461,0.955607476635514,"between"
"1673","HAPPY","RAW",0.0816326530612245,4,"emotion_taste","Taste-Emotion",0.370199692780338,0.787383177570093,"between"
"1674","HATE","RAW",0.142857142857143,4,"emotion_taste","Taste-Emotion",0.629800307219662,0.738317757009346,"between"
"1675","HOPE","RAW",0.136968085106383,4,"emotion_taste","Taste-Emotion",0.522273425499232,0.964953271028037,"between"
"1676","JOY","RAW",0.0842198581560284,4,"emotion_taste","Taste-Emotion",0.410138248847926,0.904205607476635,"between"
"1677","LOVE","RAW",0.154549319727891,4,"emotion_taste","Taste-Emotion",0.442396313364055,0.948598130841121,"between"
"1678","PITY","RAW",0.229266174554928,4,"emotion_taste","Taste-Emotion",0.817204301075269,0.75,"between"
"1679","PROUD","RAW",0.0618622448979591,4,"emotion_taste","Taste-Emotion",0.596006144393241,0.904205607476635,"between"
"1680","REGRET","RAW",0.278273809523809,4,"emotion_taste","Taste-Emotion",0.852534562211982,0.94392523364486,"between"
"1681","SAD","RAW",0.259878419452887,4,"emotion_taste","Taste-Emotion",0.651305683563748,0.614485981308411,"between"
"1682","SHAME","RAW",0.204081632653061,4,"emotion_taste","Taste-Emotion",0.731182795698925,0.939252336448598,"between"
"1683","SURPRISED","RAW",0.149511978704525,4,"emotion_taste","Taste-Emotion",0.662058371735791,0.810747663551402,"between"
"1684","WORRY","RAW",0.237457482993197,4,"emotion_taste","Taste-Emotion",0.651305683563748,0.72196261682243,"between"
"1685","MERRY","RAW",0.126441881100266,4,"emotion_taste","Taste-Emotion",0.565284178187404,0.866822429906542,"between"
"1686","DESIRE","RAW",0.221187943262411,4,"emotion_taste","Taste-Emotion",0.588325652841782,0.752336448598131,"between"
"1687","GOOD","RAW",0.204081632653062,4,"emotion_taste","Taste-Emotion",0.459293394777266,0.654205607476636,"between"
"1688","LIKE","RAW",0.0722970039079464,4,"emotion_taste","Taste-Emotion",0.528417818740399,0.827102803738318,"between"
"1689","BAD","RAW",0.357142857142857,4,"emotion_taste","Taste-Emotion",0.82642089093702,0.934579439252337,"between"
"1690","WANT","RAW",0.116237799467614,4,"emotion_taste","Taste-Emotion",0.749615975422427,0.964953271028037,"between"
"1691","TASTY","RAW",0.618652112007594,2,"taste","Taste",0.612903225806452,0.967289719626168,"within"
"1692","TASTE (SOMETHING)","RAW",0.620124113475177,2,"taste","Taste",0.65284178187404,0.864485981308411,"within"
"1693","SWEET","RAW",0.510855405992184,2,"taste","Taste",0.477726574500768,0.766355140186916,"within"
"1694","SALT","RAW",0.562744246634824,2,"taste","Taste",0.741935483870968,0.857476635514019,"within"
"1695","SALTY","RAW",0.629251700680272,2,"taste","Taste",0.887864823348694,0.719626168224299,"within"
"1696","SOUR","RAW",0.643552875695733,2,"taste","Taste",0.935483870967742,0.955607476635514,"within"
"1697","BITTER","RAW",0.602777777777778,2,"taste","Taste",0.886328725038402,0.883177570093458,"within"
"1698","SPICY","RAW",0.670280612244898,2,"taste","Taste",0.700460829493088,0.651869158878505,"within"
"1699","ROTTEN","RAW",0.736258865248227,2,"taste","Taste",0.70199692780338,0.94392523364486,"within"
"1700","FRESH","RAW",0.74234693877551,2,"taste","Taste",0.646697388632873,0.348130841121496,"within"
"1716","ANGER","RIPE",0.133715986394558,4,"emotion_taste","Taste-Emotion",0.528417818740399,0.731308411214953,"between"
"1717","ANXIETY","RIPE",0.177811550151976,4,"emotion_taste","Taste-Emotion",0.509984639016897,1,"between"
"1718","ENVY","RIPE",0.0839982269503547,4,"emotion_taste","Taste-Emotion",0.612903225806452,0.899532710280374,"between"
"1719","FEAR (FRIGHT)","RIPE",0.103316326530612,4,"emotion_taste","Taste-Emotion",0.594470046082949,0.682242990654206,"between"
"1720","GLOOMY","RIPE",0.0735996526270082,4,"emotion_taste","Taste-Emotion",0.62826420890937,0.658878504672897,"between"
"1721","GRIEF","RIPE",0.11756876663709,4,"emotion_taste","Taste-Emotion",0.502304147465438,0.960280373831776,"between"
"1722","HAPPY","RIPE",0.116903283052351,4,"emotion_taste","Taste-Emotion",0.554531490015361,0.703271028037383,"between"
"1723","HATE","RIPE",0.134566326530612,4,"emotion_taste","Taste-Emotion",0.445468509984639,0.654205607476636,"between"
"1724","HOPE","RIPE",0.234693877551021,4,"emotion_taste","Taste-Emotion",0.706605222734255,0.880841121495327,"between"
"1725","JOY","RIPE",0.237457482993197,4,"emotion_taste","Taste-Emotion",0.594470046082949,0.820093457943925,"between"
"1726","LOVE","RIPE",0.216836734693877,4,"emotion_taste","Taste-Emotion",0.626728110599078,0.864485981308411,"between"
"1727","PITY","RIPE",0.142857142857143,4,"emotion_taste","Taste-Emotion",0.632872503840246,0.83411214953271,"between"
"1728","PROUD","RIPE",0.179299645390071,4,"emotion_taste","Taste-Emotion",0.780337941628264,0.820093457943925,"between"
"1729","REGRET","RIPE",0.115284411636995,4,"emotion_taste","Taste-Emotion",0.668202764976959,0.97196261682243,"between"
"1730","SAD","RIPE",0.155232305688233,4,"emotion_taste","Taste-Emotion",0.466973886328725,0.698598130841122,"between"
"1731","SHAME","RIPE",0.0722789115646258,4,"emotion_taste","Taste-Emotion",0.546850998463902,0.855140186915888,"between"
"1732","SURPRISED","RIPE",0.0722789115646258,4,"emotion_taste","Taste-Emotion",0.846390168970814,0.726635514018692,"between"
"1733","WORRY","RIPE",0.0928996598639457,4,"emotion_taste","Taste-Emotion",0.466973886328725,0.63785046728972,"between"
"1734","MERRY","RIPE",0.175170068027211,4,"emotion_taste","Taste-Emotion",0.749615975422427,0.950934579439252,"between"
"1735","DESIRE","RIPE",0.212862318840579,4,"emotion_taste","Taste-Emotion",0.772657450076805,0.668224299065421,"between"
"1736","GOOD","RIPE",0.479166666666667,4,"emotion_taste","Taste-Emotion",0.643625192012289,0.738317757009346,"between"
"1737","LIKE","RIPE",0.23703231292517,4,"emotion_taste","Taste-Emotion",0.712749615975423,0.911214953271028,"between"
"1738","BAD","RIPE",0.302865827181937,4,"emotion_taste","Taste-Emotion",0.642089093701997,0.981308411214953,"between"
"1739","WANT","RIPE",0.205994897959184,4,"emotion_taste","Taste-Emotion",0.93394777265745,0.880841121495327,"between"
"1740","TASTY","RIPE",0.718410768562744,2,"taste","Taste",0.797235023041475,0.883177570093458,"within"
"1741","TASTE (SOMETHING)","RIPE",0.59826974267968,2,"taste","Taste",0.837173579109063,0.948598130841121,"within"
"1742","SWEET","RIPE",0.679800724637681,2,"taste","Taste",0.662058371735791,0.850467289719626,"within"
"1743","SALT","RIPE",0.489795918367347,2,"taste","Taste",0.926267281105991,0.941588785046729,"within"
"1744","SALTY","RIPE",0.548334875115634,2,"taste","Taste",0.927803379416283,0.803738317757009,"within"
"1745","SOUR","RIPE",0.571645679548415,2,"taste","Taste",0.751152073732719,0.960280373831776,"within"
"1746","BITTER","RIPE",0.489795918367347,2,"taste","Taste",0.701996927803379,0.967289719626168,"within"
"1747","SPICY","RIPE",0.642857142857143,2,"taste","Taste",0.884792626728111,0.567757009345795,"within"
"1748","ROTTEN","RIPE",0.825255102040817,2,"taste","Taste",0.517665130568356,0.97196261682243,"within"
"1749","FRESH","RIPE",0.802214502822405,2,"taste","Taste",0.831029185867896,0.432242990654206,"within"
"1750","RAW","RIPE",0.691489361702127,2,"taste","Taste",0.815668202764977,0.91588785046729,"within"
"1765","ANGER","BLACK",0.242242907801418,5,"emotion_color","Color-Emotion",0.554531490015361,0.450934579439252,"between"
"1766","ANXIETY","BLACK",0.104646113764655,5,"emotion_color","Color-Emotion",0.536098310291859,0.719626168224299,"between"
"1767","ENVY","BLACK",0.139002267573696,5,"emotion_color","Color-Emotion",0.639016897081413,0.820093457943925,"between"
"1768","FEAR (FRIGHT)","BLACK",0.192216421452302,5,"emotion_color","Color-Emotion",0.620583717357911,0.401869158878505,"between"
"1769","GLOOMY","BLACK",0.448762483716891,5,"emotion_color","Color-Emotion",0.654377880184332,0.939252336448598,"between"
"1770","GRIEF","BLACK",0.23703231292517,5,"emotion_color","Color-Emotion",0.528417818740399,0.679906542056075,"between"
"1771","HAPPY","BLACK",0.114850195397308,5,"emotion_color","Color-Emotion",0.528417818740399,0.422897196261682,"between"
"1772","HATE","BLACK",0.197916666666667,5,"emotion_color","Color-Emotion",0.471582181259601,0.373831775700935,"between"
"1773","HOPE","BLACK",0.0924744897959185,5,"emotion_color","Color-Emotion",0.680491551459293,0.600467289719626,"between"
"1774","JOY","BLACK",0.0306122448979592,5,"emotion_color","Color-Emotion",0.568356374807988,0.539719626168224,"between"
"1775","LOVE","BLACK",0.10603371783496,5,"emotion_color","Color-Emotion",0.600614439324117,0.58411214953271,"between"
"1776","PITY","BLACK",0.124185844550586,5,"emotion_color","Color-Emotion",0.658986175115207,0.885514018691589,"between"
"1777","PROUD","BLACK",0.103316326530612,5,"emotion_color","Color-Emotion",0.754224270353303,0.539719626168224,"between"
"1778","REGRET","BLACK",0.135692574902301,5,"emotion_color","Color-Emotion",0.69431643625192,0.691588785046729,"between"
"1779","SAD","BLACK",0.219496309161962,5,"emotion_color","Color-Emotion",0.493087557603687,0.978971962616823,"between"
"1780","SHAME","BLACK",0.115913120567376,5,"emotion_color","Color-Emotion",0.572964669738863,0.574766355140187,"between"
"1781","SURPRISED","BLACK",0.0410289115646258,5,"emotion_color","Color-Emotion",0.820276497695853,0.446261682242991,"between"
"1782","WORRY","BLACK",0.178679982631351,5,"emotion_color","Color-Emotion",0.493087557603687,0.357476635514019,"between"
"1783","MERRY","BLACK",0.0523513753327417,5,"emotion_color","Color-Emotion",0.723502304147466,0.768691588785047,"between"
"1784","DESIRE","BLACK",0.0514455782312924,5,"emotion_color","Color-Emotion",0.746543778801843,0.38785046728972,"between"
"1785","GOOD","BLACK",0.102465986394558,5,"emotion_color","Color-Emotion",0.617511520737327,0.981308411214953,"between"
"1786","LIKE","BLACK",0.0510204081632653,5,"emotion_color","Color-Emotion",0.686635944700461,0.808411214953271,"between"
"1787","BAD","BLACK",0.183446712018141,5,"emotion_color","Color-Emotion",0.668202764976959,0.700934579439252,"between"
"1788","WANT","BLACK",0.0310374149659864,5,"emotion_color","Color-Emotion",0.907834101382489,0.600467289719626,"between"
"1789","TASTY","BLACK",0.0625271385149804,6,"taste_color","Taste-Color",0.771121351766513,0.602803738317757,"between"
"1790","TASTE (SOMETHING)","BLACK",0.106699201419698,6,"taste_color","Taste-Color",0.811059907834101,0.771028037383178,"between"
"1791","SWEET","BLACK",0.113732993197279,6,"taste_color","Taste-Color",0.63594470046083,0.869158878504673,"between"
"1792","SALT","BLACK",0.129166666666666,6,"taste_color","Taste-Color",0.900153609831029,0.77803738317757,"between"
"1793","SALTY","BLACK",0.136126791141989,6,"taste_color","Taste-Color",0.953917050691244,0.91588785046729,"between"
"1794","SOUR","BLACK",0.156534954407295,6,"taste_color","Taste-Color",0.777265745007681,0.679906542056075,"between"
"1795","BITTER","BLACK",0.183673469387755,6,"taste_color","Taste-Color",0.728110599078341,0.752336448598131,"between"
"1796","SPICY","BLACK",0.148181011535049,6,"taste_color","Taste-Color",0.858678955453149,0.287383177570094,"between"
"1797","ROTTEN","BLACK",0.364090316977855,6,"taste_color","Taste-Color",0.543778801843318,0.691588785046729,"between"
"1798","FRESH","BLACK",0.102040816326531,6,"taste_color","Taste-Color",0.804915514592934,0.712616822429907,"between"
"1799","RAW","BLACK",0.165391156462585,6,"taste_color","Taste-Color",0.841781874039939,0.635514018691589,"between"
"1800","RIPE","BLACK",0.123724489795918,6,"taste_color","Taste-Color",0.973886328725038,0.719626168224299,"between"
"1814","ANGER","WHITE",0.0510204081632653,5,"emotion_color","Color-Emotion",0.434715821812596,0.397196261682243,"between"
"1815","ANXIETY","WHITE",0.0310374149659864,5,"emotion_color","Color-Emotion",0.416282642089094,0.66588785046729,"between"
"1816","ENVY","WHITE",0.0306122448979592,5,"emotion_color","Color-Emotion",0.519201228878648,0.766355140186916,"between"
"1817","FEAR (FRIGHT)","WHITE",0.0534420289855072,5,"emotion_color","Color-Emotion",0.500768049155146,0.348130841121496,"between"
"1818","GLOOMY","WHITE",0.0722789115646258,5,"emotion_color","Color-Emotion",0.534562211981567,0.992990654205607,"between"
"1819","GRIEF","WHITE",0.0918367346938778,5,"emotion_color","Color-Emotion",0.408602150537634,0.626168224299065,"between"
"1820","HAPPY","WHITE",0.134141156462585,5,"emotion_color","Color-Emotion",0.648233486943164,0.369158878504673,"between"
"1821","HATE","WHITE",0.115572315882875,5,"emotion_color","Color-Emotion",0.351766513056836,0.320093457943925,"between"
"1822","HOPE","WHITE",0.166739036039948,5,"emotion_color","Color-Emotion",0.800307219662058,0.546728971962617,"between"
"1823","JOY","WHITE",0.127772848269743,5,"emotion_color","Color-Emotion",0.688172043010753,0.485981308411215,"between"
"1824","LOVE","WHITE",0.136126791141989,5,"emotion_color","Color-Emotion",0.720430107526882,0.530373831775701,"between"
"1825","PITY","WHITE",0.0314806773773339,5,"emotion_color","Color-Emotion",0.539170506912443,0.831775700934579,"between"
"1826","PROUD","WHITE",0.104166666666667,5,"emotion_color","Color-Emotion",0.874039938556068,0.485981308411215,"between"
"1827","REGRET","WHITE",0.0425531914893617,5,"emotion_color","Color-Emotion",0.574500768049155,0.63785046728972,"between"
"1828","SAD","WHITE",0.0530168589174801,5,"emotion_color","Color-Emotion",0.373271889400922,0.967289719626168,"between"
"1829","SHAME","WHITE",0.102465986394558,5,"emotion_color","Color-Emotion",0.453149001536098,0.521028037383178,"between"
"1830","SURPRISED","WHITE",0.03125,5,"emotion_color","Color-Emotion",0.940092165898617,0.392523364485981,"between"
"1831","WORRY","WHITE",0.104646113764655,5,"emotion_color","Color-Emotion",0.373271889400922,0.303738317757009,"between"
"1832","MERRY","WHITE",0.205569727891157,5,"emotion_color","Color-Emotion",0.84331797235023,0.714953271028037,"between"
"1833","DESIRE","WHITE",0.144770408163266,5,"emotion_color","Color-Emotion",0.866359447004608,0.33411214953271,"between"
"1834","GOOD","WHITE",0.188449848024316,5,"emotion_color","Color-Emotion",0.737327188940092,0.927570093457944,"between"
"1835","LIKE","WHITE",0.183673469387756,5,"emotion_color","Color-Emotion",0.806451612903226,0.754672897196262,"between"
"1836","BAD","WHITE",0.0306122448979592,5,"emotion_color","Color-Emotion",0.548387096774194,0.647196261682243,"between"
"1837","WANT","WHITE",0.196003401360544,5,"emotion_color","Color-Emotion",0.972350230414747,0.546728971962617,"between"
"1838","TASTY","WHITE",0.0937500000000002,6,"taste_color","Taste-Color",0.890937019969278,0.549065420560748,"between"
"1839","TASTE (SOMETHING)","WHITE",0.145462440295267,6,"taste_color","Taste-Color",0.930875576036866,0.717289719626168,"between"
"1840","SWEET","WHITE",0.225170068027211,6,"taste_color","Taste-Color",0.755760368663595,0.815420560747664,"between"
"1841","SALT","WHITE",0.435518888406426,6,"taste_color","Taste-Color",0.980030721966206,0.724299065420561,"between"
"1842","SALTY","WHITE",0.288052721088435,6,"taste_color","Taste-Color",0.834101382488479,0.86214953271028,"between"
"1843","SOUR","WHITE",0.122448979591837,6,"taste_color","Taste-Color",0.657450076804916,0.626168224299065,"between"
"1844","BITTER","WHITE",0.154974489795918,6,"taste_color","Taste-Color",0.608294930875576,0.698598130841122,"between"
"1845","SPICY","WHITE",0.103103741496599,6,"taste_color","Taste-Color",0.978494623655914,0.233644859813084,"between"
"1846","ROTTEN","WHITE",0.0516581632653061,6,"taste_color","Taste-Color",0.423963133640553,0.63785046728972,"between"
"1847","FRESH","WHITE",0.360969387755102,6,"taste_color","Taste-Color",0.924731182795699,0.766355140186916,"between"
"1848","RAW","WHITE",0.179818594104309,6,"taste_color","Taste-Color",0.721966205837174,0.58177570093458,"between"
"1849","RIPE","WHITE",0.219062092922275,6,"taste_color","Taste-Color",0.906298003072197,0.66588785046729,"between"
"1850","BLACK","WHITE",0.853514739229025,3,"color","Color",0.880184331797235,0.946261682242991,"within"
"1863","ANGER","RED",0.364524533217542,5,"emotion_color","Color-Emotion",0.513056835637481,0.787383177570093,"between"
"1864","ANXIETY","RED",0.113520408163266,5,"emotion_color","Color-Emotion",0.494623655913978,0.94392523364486,"between"
"1865","ENVY","RED",0.166666666666667,5,"emotion_color","Color-Emotion",0.597542242703533,0.843457943925234,"between"
"1866","FEAR (FRIGHT)","RED",0.102040816326531,5,"emotion_color","Color-Emotion",0.579109062980031,0.738317757009346,"between"
"1867","GLOOMY","RED",0.147163120567376,5,"emotion_color","Color-Emotion",0.612903225806452,0.602803738317757,"between"
"1868","GRIEF","RED",0.0722789115646258,5,"emotion_color","Color-Emotion",0.486943164362519,0.983644859813084,"between"
"1869","HAPPY","RED",0.0612244897959184,5,"emotion_color","Color-Emotion",0.56989247311828,0.759345794392523,"between"
"1870","HATE","RED",0.15,5,"emotion_color","Color-Emotion",0.43010752688172,0.710280373831776,"between"
"1871","HOPE","RED",0.0612244897959184,5,"emotion_color","Color-Emotion",0.721966205837174,0.936915887850467,"between"
"1872","JOY","RED",0.0625271385149804,5,"emotion_color","Color-Emotion",0.609831029185868,0.876168224299065,"between"
"1873","LOVE","RED",0.200576241134752,5,"emotion_color","Color-Emotion",0.642089093701997,0.920560747663551,"between"
"1874","PITY","RED",0.0208333333333333,5,"emotion_color","Color-Emotion",0.617511520737327,0.77803738317757,"between"
"1875","PROUD","RED",0.0510204081632653,5,"emotion_color","Color-Emotion",0.795698924731183,0.876168224299065,"between"
"1876","REGRET","RED",0.114850195397308,5,"emotion_color","Color-Emotion",0.65284178187404,0.97196261682243,"between"
"1877","SAD","RED",0.0816326530612246,5,"emotion_color","Color-Emotion",0.451612903225806,0.642523364485981,"between"
"1878","SHAME","RED",0.0638864241348714,5,"emotion_color","Color-Emotion",0.531490015360983,0.911214953271028,"between"
"1879","SURPRISED","RED",0.0625271385149804,5,"emotion_color","Color-Emotion",0.861751152073733,0.782710280373832,"between"
"1880","WORRY","RED",0.063386524822695,5,"emotion_color","Color-Emotion",0.451612903225806,0.69392523364486,"between"
"1881","MERRY","RED",0.206207482993197,5,"emotion_color","Color-Emotion",0.764976958525346,0.894859813084112,"between"
"1882","DESIRE","RED",0.102891156462585,5,"emotion_color","Color-Emotion",0.788018433179724,0.724299065420561,"between"
